,blueWins,blueFirstBlood,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff,redDragons,redHeralds,redTowersDestroyed,blueKDADiff,blueCSDiff,blueJGCSDiff,blueWardDiff,blueDestWardDiff
330,1,0,0,0,0,-3455,-2405,0,0,0,-7.75,-27,4,-44,-2
331,0,0,0,0,0,1092,806,0,0,0,1.2386363636363635,2,18,0,1
332,0,0,1,0,0,-5000,-4822,0,0,0,-14.777777777777779,-47,-15,-15,-2
333,1,1,0,0,0,707,-788,1,0,0,1.0571428571428574,-1,11,-6,3
334,0,0,0,0,0,-6050,-4081,0,0,0,-8.974358974358974,-66,-7,-22,11
335,0,1,0,0,0,-2450,-2260,1,0,0,-4.125,-27,0,2,2
336,1,1,1,0,0,-2414,-3087,0,0,1,0.0,-43,0,-26,12
337,0,1,1,0,0,1559,131,0,1,0,1.8333333333333333,41,-12,1,2
338,0,0,0,0,0,-708,387,1,0,0,-2.2424242424242427,41,12,3,-1
339,1,1,0,0,0,1315,1402,0,1,0,0.0,38,14,4,-1
340,1,1,0,0,0,-535,1397,1,0,0,-0.6071428571428572,2,9,1,-1
341,0,0,0,0,0,-2575,-982,1,0,0,-8.125,-3,28,0,-1
342,0,1,0,0,0,-1103,-2692,1,0,0,-6.25,-14,-9,7,-2
343,1,0,0,0,0,578,144,0,0,0,0.7222222222222223,8,10,1,1
344,0,1,1,0,0,-609,-504,0,0,0,-0.666666666666667,-19,-4,-3,-1
345,0,0,0,1,0,-1864,-2124,0,0,0,-1.25,-11,-14,-7,-1
346,0,1,1,0,0,-700,-1628,0,0,0,-6.041666666666667,12,26,1,2
347,0,1,0,0,0,99,-1609,1,0,0,0.47619047619047605,-4,18,3,6
348,0,1,1,0,0,457,-959,0,1,0,3.25,-30,-16,6,-1
349,1,1,0,0,0,4565,2632,1,0,0,6.46078431372549,-8,19,32,0
350,0,0,1,0,0,-1307,-814,0,0,0,-3.866666666666667,1,-3,-2,1
351,1,0,1,0,0,1988,1552,0,0,0,6.5,-9,2,-2,-1
352,1,1,0,1,1,4424,4969,1,0,0,2.5,41,23,6,1
353,0,0,0,0,0,80,-599,1,0,0,0.8333333333333333,16,-6,2,-2
354,1,1,0,0,0,1558,1567,0,1,0,9.6,17,-15,1,-2
355,0,0,1,0,0,1457,1939,0,0,0,-0.10000000000000009,36,6,-3,6
356,1,1,1,0,0,4073,1397,0,0,0,8.2,23,6,-2,1
357,1,0,0,0,0,699,753,1,0,0,-0.5,-5,14,1,3
358,1,1,1,0,0,-2864,-3491,0,0,0,-2.2888888888888888,-24,-36,-1,2
359,1,1,0,0,0,1418,1328,1,0,0,1.6666666666666667,10,-3,-1,0
360,0,1,0,0,0,495,21,0,0,0,0.5476190476190479,-7,8,25,3
361,0,0,0,0,0,-4024,-2373,1,0,0,-5.628571428571429,7,9,-7,-1
362,0,1,0,0,0,-837,-660,1,1,0,-0.3999999999999999,-36,0,-6,-1
363,1,1,1,0,0,593,-702,0,0,0,3.666666666666667,-34,-10,5,0
364,0,0,0,0,0,-14,-776,1,1,0,-0.6666666666666665,-2,5,-13,2
365,1,0,0,1,0,-52,-301,0,0,0,-0.5,42,-3,0,0
366,1,1,1,0,0,-371,-444,0,0,0,-3.666666666666667,52,3,-46,-2
367,1,0,0,0,0,-2538,-1731,1,0,0,-2.4,9,-22,-9,5
368,1,1,0,1,0,-1441,-938,1,0,0,-3.888888888888889,7,-9,4,-3
369,0,0,1,1,0,-2408,-2325,0,0,0,-3.142857142857143,-49,-3,1,1
370,1,0,1,0,0,1402,2404,0,0,0,2.3333333333333335,26,13,24,2
371,0,1,0,0,0,-1995,-1194,0,0,0,-5.333333333333333,-33,7,-4,-1
372,1,1,0,1,0,73,-806,1,0,0,0.8999999999999999,-1,-10,-5,-1
373,0,0,0,0,0,-6147,-1215,1,1,1,-17.142857142857142,6,19,-5,0
374,1,1,1,0,0,2510,758,0,0,0,5.25,13,-25,23,3
375,0,1,1,0,0,4322,3830,0,0,0,3.666666666666667,39,10,-1,0
376,1,0,1,0,0,-3700,-2221,0,0,0,-15.875,-11,5,1,-1
377,0,0,0,1,0,989,631,0,0,0,1.3333333333333333,3,8,-6,-2
378,1,0,1,0,0,-2039,-484,0,0,0,-2.55,-33,20,0,3
379,1,1,1,1,0,-2279,-958,0,0,0,-6.0,-41,28,-9,0
380,1,0,0,1,0,-3047,-612,1,0,0,-7.142857142857143,-28,0,3,0
381,0,0,1,1,0,-932,150,0,0,0,-0.9642857142857144,-45,-11,30,0
382,0,1,0,1,0,124,659,1,0,0,-0.875,15,1,14,2
383,0,0,0,0,0,-4920,-3280,0,1,1,-2.75,-52,-20,37,1
384,0,1,0,0,0,-3022,-613,0,1,1,0.75,-33,-2,-3,-1
385,1,1,1,1,1,1051,612,0,0,0,1.2666666666666666,-27,-1,-12,0
386,0,1,1,0,0,-418,-1320,0,0,0,-0.1428571428571428,17,-8,2,2
387,0,1,0,0,0,-3223,-2518,1,1,0,-3.861111111111111,-40,-20,4,1
388,0,0,0,0,0,-2076,-679,0,0,0,-2.392857142857143,-11,8,2,0
389,0,0,0,0,0,-3645,-1801,1,0,0,-6.211538461538462,4,17,3,-2
390,0,0,0,0,0,356,122,1,0,0,1.9166666666666667,21,-26,3,-3
391,0,0,0,0,0,-2548,-826,1,0,0,-3.75,-11,24,0,0
392,1,1,0,0,1,891,1526,1,0,0,-1.0000000000000002,28,-13,65,1
393,0,0,0,0,0,-6134,-6414,1,0,0,-10.083333333333334,-41,-45,20,-3
394,1,0,0,1,0,63,261,1,0,0,1.0,-27,-6,24,-1
395,1,0,0,0,0,-246,-1064,0,0,0,-0.47619047619047605,3,13,8,0
396,0,1,1,0,1,1181,-683,0,1,0,0.3666666666666669,7,-7,4,1
397,1,1,1,0,0,818,-165,0,0,0,1.4886363636363635,46,-7,-48,0
398,1,1,1,0,0,2739,1170,0,1,0,4.681818181818182,-36,-1,4,0
399,0,0,0,0,0,-2514,-2762,1,0,0,-5.333333333333333,-8,-27,-44,-2
400,0,1,0,0,0,-1773,-422,1,0,0,-2.1666666666666665,-50,19,1,0
401,0,1,0,0,0,-201,-1702,1,1,0,0.6000000000000001,-61,-8,-7,2
402,1,0,0,0,0,419,462,1,0,0,2.25,-6,3,3,1
403,1,1,0,1,0,2842,1125,1,0,0,1.5194805194805192,20,21,-1,1
404,1,1,0,0,0,1938,1013,0,0,0,0.42500000000000004,31,-6,6,-1
405,1,0,1,1,0,1716,1837,0,0,0,1.5750000000000002,-14,24,1,-1
406,1,0,0,1,0,1641,1439,0,0,0,0.9682539682539684,34,-13,0,1
407,1,0,0,0,0,-1676,-532,0,0,0,-5.9,7,9,2,-3
408,0,0,1,0,0,-336,-124,0,0,0,-1.2083333333333335,35,-8,-1,3
409,1,0,1,0,0,2436,2608,0,1,0,5.666666666666667,32,4,6,-4
410,0,0,0,0,0,-144,-867,1,1,0,-0.5714285714285716,21,-16,-31,2
411,1,1,1,1,0,139,260,0,0,0,-1.1666666666666667,-7,11,24,1
412,1,1,1,0,0,2724,2170,0,0,0,6.0,-4,-1,-36,3
413,0,1,0,0,0,-1045,169,0,0,1,-2.0,4,20,-1,1
414,1,0,1,0,0,1753,935,0,0,0,0.6964285714285716,30,24,-2,-1
415,1,1,0,0,0,1755,717,1,0,0,6.0,2,-1,-17,-3
416,0,1,0,0,0,-2880,-2174,0,0,0,-0.9743589743589742,-23,-17,6,-1
417,1,1,0,0,0,852,-26,0,0,0,11.5,-42,-6,3,0
418,1,1,0,0,0,-854,-1069,1,1,0,-1.114285714285714,-37,8,46,-1
419,0,1,0,0,0,-1590,-780,1,0,0,-2.642857142857143,-15,-4,17,-1
420,1,1,1,0,0,2765,2798,0,0,0,3.2500000000000004,-10,14,-17,-1
421,1,1,1,0,0,708,1840,0,0,0,5.928571428571429,-22,-11,-6,1
422,1,1,1,1,0,2479,1210,0,0,0,3.0,-6,16,-6,-2
423,0,1,1,0,0,-2622,-1136,0,0,0,-6.571428571428571,12,2,1,3
424,1,1,1,0,0,2804,2924,0,0,0,8.875,15,-2,4,0
425,1,0,1,0,0,2358,2590,0,0,0,6.8,11,24,4,-1
426,0,0,0,0,0,-934,-732,1,0,0,-2.55,-15,3,-1,1
427,0,0,0,0,0,-919,47,0,0,0,-1.1190476190476193,26,-2,-98,0
428,1,1,0,0,0,4611,3311,0,0,0,30.846153846153847,13,0,-39,0
429,0,0,0,0,0,-4788,-2570,1,0,0,-16.642857142857142,-16,6,-33,-3
430,0,1,0,0,0,2845,2164,0,0,0,2.3777777777777778,9,26,25,2
431,0,0,0,0,0,-4229,-4184,1,0,0,-3.4000000000000004,-64,-15,-5,-3
432,1,1,1,1,0,3373,2086,0,0,0,6.75,8,1,0,1
433,0,0,0,0,0,-3628,-2009,1,0,0,-4.5,-70,0,-2,0
434,1,1,1,0,0,-970,-482,0,0,0,-0.5,-30,1,-5,-1
435,1,1,1,1,0,-700,83,0,0,0,-1.2666666666666668,-12,24,2,-4
436,1,1,0,0,1,4507,2090,1,0,0,1.1904761904761907,57,16,8,-1
437,1,0,0,0,0,2006,2256,0,0,0,1.7000000000000002,47,4,3,3
438,0,1,0,1,0,299,874,0,0,0,3.5,-17,0,3,-3
439,1,0,0,1,1,3163,1231,1,0,0,1.3333333333333333,10,4,0,-1
440,1,0,0,0,0,-680,567,1,0,0,-2.425,25,10,8,-1
441,0,1,0,0,0,-191,-182,1,0,0,-1.8666666666666665,20,4,-126,-1
442,1,0,1,0,0,1589,1075,0,0,0,3.4999999999999996,-8,10,0,0
443,1,1,1,1,0,814,2199,0,0,0,1.866666666666667,36,-4,4,-2
444,1,0,0,0,0,-1327,-825,1,0,0,-7.666666666666667,-7,10,15,3
445,1,1,0,0,0,2171,960,0,0,0,3.333333333333334,7,4,17,1
446,1,1,0,0,0,550,-371,0,0,0,0.3333333333333335,-10,-2,30,2
447,0,0,0,1,1,-990,-2014,1,0,0,-1.6666666666666665,-26,-12,-8,-2
448,1,0,0,0,0,922,146,1,1,0,1.5,8,-30,48,1
449,0,0,0,0,0,-4907,-2556,0,1,1,-8.75,-20,-7,1,-1
450,0,0,1,0,0,-814,-418,0,1,0,-1.1666666666666667,-4,-4,8,-1
451,1,1,0,0,0,2112,2566,1,0,0,10.25,19,-4,63,2
452,0,1,1,0,0,186,-741,0,1,0,1.4166666666666667,-6,-6,3,0
453,0,0,0,0,0,-2187,-2383,1,0,0,-2.5769230769230766,-6,-18,-31,-1
454,0,0,0,1,0,-2922,-1424,0,0,0,-1.8857142857142857,-3,-29,23,1
455,1,1,1,0,0,2387,1411,0,0,0,1.9166666666666667,32,-3,58,2
456,1,1,1,0,0,5238,2654,0,0,0,22.7,27,-19,-50,11
457,0,0,0,0,0,611,817,1,0,0,0.20000000000000018,12,-3,-34,0
458,1,0,1,0,0,-1763,-1864,0,0,0,-1.2999999999999998,-47,8,-3,2
459,0,0,0,0,0,-439,-983,1,1,0,-1.3333333333333333,8,-12,-23,3
460,1,0,1,0,0,-1668,-866,0,0,0,-2.725,27,-4,-1,-1
461,0,0,0,0,0,-3622,-2561,0,0,0,-3.012820512820513,-32,-1,-131,0
462,1,0,1,0,0,879,1795,0,0,0,0.2410256410256406,16,-1,-25,-5
463,0,0,1,0,0,-2627,-4080,0,1,0,-2.361111111111111,-18,-6,-20,1
464,1,1,1,0,0,305,-374,0,0,0,0.3999999999999999,-43,13,27,-1
465,1,0,1,0,0,-1031,122,0,0,0,-2.25,0,-7,2,-3
466,0,1,1,1,0,-622,59,0,0,0,-1.1428571428571428,26,17,0,-2
467,1,0,1,0,0,4401,2408,0,0,0,10.222222222222221,63,9,-6,2
468,1,1,0,0,0,217,434,0,1,0,0.7361111111111112,39,1,0,2
469,1,0,1,1,0,455,1305,0,0,0,-0.75,1,23,1,-2
470,0,0,0,0,0,-3215,-1656,0,1,0,-6.875,-41,21,-6,-2
471,0,1,0,0,0,-519,-643,1,1,0,-0.6785714285714284,-27,8,-1,-2
472,0,1,0,0,0,144,312,1,0,0,-0.8,-22,-4,-3,0
473,1,0,1,0,0,4424,2663,0,0,0,4.85,54,-9,-39,-4
474,1,1,1,1,0,1793,929,0,0,0,7.5,49,-12,0,0
475,0,0,0,0,0,-3567,-1828,1,1,1,-2.9000000000000004,2,4,-2,1
476,1,0,0,1,0,681,2047,1,0,0,-2.257142857142857,51,14,2,1
477,0,0,0,0,0,-5800,-3960,1,0,1,-21.857142857142858,-43,-21,2,2
478,1,1,0,0,0,-2268,-2502,1,0,0,-0.7,-41,-26,-6,3
479,0,1,0,0,0,-964,-1439,0,0,0,-0.7285714285714284,18,-8,19,-1
480,0,1,0,0,0,-201,-14,1,0,0,-0.7222222222222223,23,3,-3,-1
481,1,1,1,1,0,85,-706,0,0,0,0.8333333333333335,10,-15,30,0
482,1,1,1,0,0,-224,-1881,0,0,0,-1.9444444444444442,44,21,0,0
483,1,0,1,0,0,-1090,-1499,0,0,0,-2.5,5,-5,48,-15
484,0,1,1,0,0,-379,-662,0,1,0,-0.4722222222222223,-5,24,2,-1
485,1,1,0,1,0,2156,3157,0,0,0,2.25,9,21,-7,6
486,0,0,1,1,0,-3144,-3235,0,0,0,-2.8095238095238093,-35,-42,-7,-1
487,0,1,0,0,0,455,-1138,0,0,0,-0.9333333333333333,34,10,-4,-1
488,0,1,0,1,0,-1222,-2334,1,0,0,-0.1428571428571428,-28,12,3,1
489,0,0,0,0,0,-4204,-2138,1,1,0,-4.65,-58,15,-1,1
490,1,0,0,0,0,-1774,-2576,1,0,0,-3.7,-15,-20,-19,-2
491,0,0,1,0,0,-4657,-4000,0,0,1,-6.3,-31,-9,-21,-2
492,0,0,0,0,0,-1101,-718,1,1,0,-0.8571428571428572,-13,12,-4,1
493,0,1,0,0,0,68,-369,1,0,0,1.6785714285714286,-12,-14,-4,3
494,0,1,0,0,0,-3096,-3752,1,0,0,-5.708333333333333,-16,-20,-25,-4
495,0,1,0,0,0,51,140,1,0,0,0.5666666666666667,-22,12,0,1
496,1,0,1,0,1,225,-216,0,1,2,0.8333333333333333,-30,0,-10,4
497,1,1,0,0,0,2994,2952,1,0,0,2.404761904761905,39,5,17,-2
498,0,0,0,1,0,-645,-1495,1,0,0,-2.833333333333333,17,-12,-25,3
499,0,1,1,0,0,488,473,0,0,0,-1.25,46,0,1,-1
500,1,1,0,0,1,6581,3949,0,0,0,4.431818181818182,85,6,1,0
501,1,1,0,0,0,2000,1065,1,0,0,0.7999999999999998,50,9,3,-1
502,1,0,1,1,0,1773,1953,0,0,0,1.6666666666666667,2,6,67,1
503,1,1,1,0,0,-1506,-500,0,0,0,-4.0,-34,12,1,-1
504,1,1,1,0,0,3711,2294,0,0,0,10.6,-14,4,-1,1
505,0,0,0,0,0,-3502,-2187,1,0,0,-3.166666666666666,-5,3,1,-1
506,0,0,0,0,0,-2502,-3183,0,0,0,-8.0,-20,-12,-22,-3
507,1,0,0,0,0,1446,446,1,0,0,2.583333333333333,-5,1,36,8
508,0,1,0,0,0,-1739,-826,0,1,0,-1.9142857142857144,-34,-4,9,-2
509,1,0,0,1,0,297,1259,0,0,0,-0.8999999999999999,-2,32,-2,2
510,1,1,1,1,0,3246,1680,0,0,0,9.8,25,11,-3,3
511,0,0,0,0,0,-2630,-2204,1,0,0,-0.7083333333333335,-57,-1,32,-2
512,0,0,0,0,0,-706,-1460,1,0,0,-0.7857142857142856,9,0,0,-3
513,0,0,0,0,0,-822,-592,0,0,0,-1.4166666666666665,13,-10,-27,5
514,0,0,0,0,0,-958,-461,1,1,0,0.0,-10,-13,-61,-1
515,1,1,1,0,0,2312,1079,0,0,0,2.4333333333333336,69,3,-1,1
516,1,0,1,0,0,-134,-565,0,0,0,-0.26388888888888884,-7,7,-3,-1
517,1,1,0,0,0,292,-206,1,0,0,-0.3095238095238093,-3,15,-13,1
518,1,1,1,0,1,4982,1971,0,0,0,5.555555555555555,59,-23,-23,2
519,0,0,1,0,0,323,392,0,0,0,1.8333333333333333,3,-4,3,0
520,1,1,1,0,0,-566,-3406,0,0,0,2.5,-68,-2,-3,3
521,0,0,1,0,0,-772,-545,0,0,0,-1.5416666666666665,-1,-7,24,1
522,0,0,0,0,0,-2803,-1709,1,0,0,-4.840909090909091,-3,19,0,-1
523,1,1,1,0,0,3439,3469,0,0,0,18.8,12,8,2,4
524,1,1,0,0,0,1931,1567,0,0,0,7.642857142857143,7,-5,-2,0
525,1,0,0,0,0,-4331,-3757,1,1,0,-10.7,-36,-23,-8,1
526,0,0,0,0,0,-1502,-959,0,0,0,-5.523809523809524,-8,-4,1,1
527,0,1,0,0,0,-852,-2912,1,0,0,-0.8333333333333333,-4,-23,-2,2
528,1,1,0,0,0,1479,2350,0,0,0,-0.16666666666666674,25,20,90,3
529,0,0,0,0,0,339,876,0,0,0,1.0416666666666665,-11,15,-3,1
530,0,1,0,1,0,2363,1314,0,0,0,4.05,-20,-15,14,2
531,0,0,0,0,0,-5891,-3716,1,1,1,-8.3,-81,7,7,1
532,0,1,1,0,0,1518,1874,0,0,0,0.625,23,7,38,1
533,0,0,1,0,0,-1220,-203,0,0,0,-0.45555555555555527,-17,1,1,-2
534,0,1,1,1,0,1456,1433,0,0,0,2.857142857142857,10,-3,-4,1
535,0,1,0,0,0,-27,114,1,0,0,1.8,-40,10,1,-1
536,1,1,0,1,0,2292,1022,0,0,0,3.5166666666666666,9,-15,5,-3
537,1,0,0,0,0,1106,470,0,1,0,-0.8444444444444446,25,-2,5,1
538,1,1,0,1,1,3942,2820,0,0,0,1.9666666666666666,29,33,38,4
539,0,1,1,0,0,6,1023,0,1,0,2.333333333333333,-46,5,5,5
540,0,1,0,1,0,316,-597,1,0,0,0.0,17,-5,-2,1
541,0,0,0,0,0,-764,-1142,1,0,0,-0.6000000000000001,-34,2,21,5
542,1,1,1,0,0,978,315,0,0,0,0.5333333333333334,32,-4,-3,3
543,1,1,1,0,0,4165,2230,0,1,0,5.25,13,7,5,0
544,1,0,0,0,0,-2919,-2318,1,0,0,-4.791666666666667,-13,-9,-1,0
545,1,0,0,0,0,4170,4481,0,0,0,2.4000000000000004,86,12,4,-1
546,1,1,1,1,0,1489,-192,0,0,0,1.6,-61,30,7,1
547,1,1,1,0,1,6289,3996,0,0,0,4.353846153846154,38,24,4,-2
548,1,0,1,0,0,-3426,-2754,0,0,0,-5.7727272727272725,-8,0,-2,-5
549,0,1,1,0,0,-1857,-2651,0,0,0,-2.6,-17,-3,3,0
550,1,1,1,1,0,2450,2233,0,0,0,3.916666666666667,26,4,26,1
551,0,0,0,0,0,-4631,-3612,1,0,0,-9.333333333333334,-26,-24,-24,0
552,1,1,1,0,0,1116,2834,0,0,0,1.3214285714285714,-3,20,23,2
553,1,0,1,0,0,3970,2818,0,0,0,1.8888888888888888,34,41,4,0
554,1,0,0,0,0,562,249,1,0,0,2.892857142857143,-22,6,-9,1
555,1,0,1,0,0,-2018,-1345,0,0,0,-2.9444444444444446,40,-31,3,-1
556,0,0,0,0,0,-7952,-5684,1,1,1,-22.818181818181817,-90,11,-1,-3
557,1,1,1,0,0,3931,4106,0,0,0,6.8375,-32,4,6,2
558,1,0,0,0,0,789,-175,1,0,0,5.0,14,-22,-6,0
559,0,1,0,0,0,-3237,-2680,0,1,1,-1.2777777777777777,-11,-12,-21,-2
560,0,0,0,0,0,-3019,-848,1,0,0,-5.0227272727272725,3,-9,1,0
561,0,0,1,0,0,742,-654,0,0,0,2.833333333333333,-39,8,-4,2
562,1,1,1,0,0,2032,1193,0,0,0,2.7403846153846154,-3,-6,2,-2
563,0,1,1,0,0,2488,2453,0,0,0,5.444444444444445,15,5,0,1
564,0,0,0,0,0,-1769,-1859,1,0,0,-3.3499999999999996,30,-39,-1,-4
565,1,1,0,0,0,1973,1461,1,0,0,1.0307692307692307,65,13,3,-2
566,1,1,1,0,0,4042,4968,0,0,0,2.9142857142857146,44,51,84,-1
567,0,0,1,1,0,-2566,-2224,0,0,0,-3.8333333333333335,1,0,3,-2
568,1,0,0,0,0,993,593,0,0,0,0.3142857142857145,15,4,-41,-2
569,1,1,0,0,0,1586,2622,1,0,0,2.107142857142857,33,-3,12,0
570,1,0,0,0,0,-1752,-1746,0,0,0,-2.5,-18,-26,42,-4
571,1,0,0,0,0,1573,-624,1,1,0,2.441558441558442,-1,-41,2,0
572,0,0,0,1,0,-757,569,1,0,0,-5.333333333333333,5,2,2,0
573,0,1,1,0,0,-2141,-2439,0,1,0,-0.4166666666666665,-35,-14,-23,-2
574,1,0,0,0,0,-616,728,1,0,0,-2.275,6,16,27,-1
575,1,1,1,0,0,646,407,0,0,0,5.333333333333333,-10,-13,2,-1
576,0,1,0,1,0,-255,-545,1,0,0,-5.4,48,2,48,1
577,1,1,1,0,0,-611,-1958,0,0,0,-2.75,-19,0,-11,0
578,1,1,1,0,0,-1041,-661,0,0,0,-1.3035714285714284,12,1,4,0
579,0,1,0,0,0,2348,1133,1,0,0,2.2,27,8,3,-1
580,1,0,0,0,0,1692,1775,0,0,0,0.8571428571428572,10,9,1,3
581,0,0,0,0,0,-1267,427,1,1,0,-5.1,7,8,2,-3
582,0,0,1,0,0,-4523,-3174,0,1,1,-4.363636363636363,5,3,67,-2
583,1,1,1,0,0,836,883,0,0,0,1.525,-39,1,2,2
584,1,1,1,0,0,-1896,-2216,0,0,0,-3.0,-21,-11,1,-3
585,1,0,1,0,0,-233,1969,0,0,0,-2.0,4,16,26,2
586,1,1,0,1,1,962,-1646,1,0,0,1.3333333333333333,-46,-23,2,0
587,1,0,0,0,1,5553,3915,1,0,0,4.05,51,18,0,0
588,0,0,0,0,0,-1776,-3265,0,0,0,-0.1904761904761907,-61,-10,0,-1
589,1,1,1,0,0,2711,1821,0,0,0,5.166666666666667,18,0,0,-4
590,1,0,0,0,0,-1723,-545,1,0,0,-15.0,16,7,-1,-1
591,0,0,0,0,0,-530,-123,1,0,0,-2.0,34,-8,4,0
592,1,1,0,0,0,1443,2143,0,0,0,3.523809523809524,-4,16,1,1
593,0,0,0,0,0,1807,932,1,1,0,1.0238095238095237,44,-14,-35,1
594,1,1,1,1,0,758,502,0,0,0,1.5,3,-6,23,-2
595,0,0,0,0,0,-4413,-1993,1,1,1,-3.033333333333333,-90,-15,-5,-3
596,1,1,0,0,0,707,730,0,0,0,1.3095238095238093,12,-5,2,1
597,0,1,0,1,0,580,-1033,1,0,0,2.0,-11,-12,-4,1
598,0,1,1,0,0,-1770,-1276,0,1,0,-1.6666666666666665,-1,-22,-5,0
599,1,0,1,0,0,-626,239,0,1,0,-0.6666666666666665,1,9,-25,7
600,0,1,1,1,0,-3268,-4457,0,0,0,-2.142857142857143,-21,-5,-2,-3
601,0,1,1,0,0,-102,363,0,0,0,-1.7,24,12,-26,0
602,1,1,1,0,0,1857,1385,0,0,0,2.833333333333333,29,0,-43,1
603,1,0,0,0,0,-132,-330,1,1,0,-0.3333333333333335,0,-21,2,-2
604,1,0,0,0,0,457,690,1,0,0,3.0,-16,-1,1,-1
605,0,0,0,0,0,-951,-546,1,0,0,0.0,3,-12,-30,-3
606,1,1,0,0,0,1060,1708,1,0,0,-2.0,26,30,2,1
607,1,0,0,0,0,-2217,-715,1,0,0,-11.833333333333334,-36,21,-2,-1
608,0,1,0,0,0,777,576,0,0,0,-1.2083333333333335,36,14,-4,3
609,1,1,0,0,0,270,-688,1,0,0,-0.15555555555555545,15,-24,23,0
610,0,1,0,1,1,-429,-1821,0,0,0,-1.125,-56,-3,12,-2
611,1,1,1,0,0,4507,4079,0,0,0,4.375,39,24,2,-2
612,1,0,0,0,0,-554,521,1,0,0,-2.466666666666667,-1,13,3,-1
613,0,0,1,0,0,120,-1254,0,0,0,-0.5714285714285714,13,0,-6,6
614,1,0,0,1,0,-977,-1025,0,0,0,-0.6666666666666667,-38,-12,3,-2
615,0,1,0,1,0,3060,1838,0,0,0,7.375,-14,0,3,0
616,0,0,0,0,0,1219,1558,1,0,0,2.75,32,-4,16,-16
617,0,1,0,1,0,994,-547,1,0,0,0.1428571428571428,-20,15,22,1
618,1,0,1,0,0,833,383,0,0,0,-1.2,30,27,-20,2
619,0,0,0,0,0,-1413,-1302,1,1,0,-2.583333333333333,-29,-16,0,2
620,0,0,1,0,0,-1222,-815,0,0,0,-1.1666666666666667,-9,12,3,1
621,1,1,0,0,0,3655,2743,1,0,0,17.0,23,-11,-23,0
622,1,0,0,0,0,-653,-1717,0,0,0,-1.6666666666666667,20,-5,1,1
623,1,1,0,0,0,1741,675,0,0,0,3.7045454545454546,5,-33,4,-2
624,1,0,0,0,0,442,-145,0,1,0,0.45833333333333326,4,-18,0,3
625,1,0,1,0,0,-1085,-1716,0,0,0,-0.7111111111111112,-11,-28,-3,3
626,0,0,1,0,0,-259,-1001,0,0,0,-0.7333333333333332,-26,-6,0,-2
627,1,0,0,1,0,3673,1956,1,0,0,2.3269230769230766,11,24,0,1
628,1,0,0,0,0,3004,2300,0,0,0,2.3666666666666663,46,5,20,-1
629,0,1,0,0,0,-325,772,1,0,0,-0.7,13,10,7,0
630,1,0,0,1,0,1784,1193,1,0,0,1.5833333333333333,32,-21,1,1
631,1,1,0,1,0,1491,533,1,0,0,0.7000000000000002,25,9,-5,3
632,1,1,1,0,0,3245,307,0,0,0,2.75,50,8,-2,0
633,0,1,1,0,0,-347,393,0,0,0,0.10000000000000009,-1,0,-1,1
634,0,1,0,0,0,-509,-196,1,0,0,-2.2,29,4,19,1
635,0,1,0,1,0,1932,168,1,0,0,1.875,44,-8,-1,2
636,1,1,1,1,0,4961,3591,0,0,0,11.0,54,27,-3,1
637,0,0,0,0,0,-635,202,1,0,0,-0.8333333333333335,-39,29,-3,1
638,0,0,0,0,0,1627,1723,1,0,0,3.75,-2,-12,132,1
639,1,1,0,1,1,-669,-502,1,0,0,-2.607142857142857,15,15,5,-4
640,1,1,1,0,0,-209,-353,0,0,0,0.4583333333333335,-27,-10,2,1
641,1,1,0,0,0,1295,1167,1,0,0,3.8333333333333335,-15,-3,-49,12
642,0,0,0,0,0,-49,500,1,0,0,-1.261904761904762,1,25,7,1
643,1,0,1,0,0,1780,1010,0,0,0,1.8666666666666665,17,-6,1,2
644,1,0,1,1,0,2967,947,0,0,0,6.555555555555555,-10,-31,2,-3
645,0,1,0,0,0,1875,-622,1,0,0,4.3,27,-22,9,1
646,1,1,1,0,0,3581,1578,0,0,0,14.666666666666666,25,-1,-2,2
647,0,0,0,0,0,-3274,-1385,1,0,0,-2.5,-62,12,26,-13
648,0,0,1,0,0,-1860,-1622,0,0,0,-5.4,11,12,-2,-1
649,0,0,0,0,0,-4603,-3046,1,1,0,-5.222222222222222,-52,-13,-4,-2
650,0,0,1,0,0,1325,479,0,1,0,4.25,11,-1,39,0
651,0,0,0,0,0,-2529,-1607,0,1,0,-1.6875,-34,8,-4,-1
652,1,1,1,0,0,2520,3200,0,1,0,0.875,41,21,-3,4
653,1,1,0,0,0,451,1157,0,0,0,-0.3999999999999999,8,11,-1,0
654,1,0,1,0,0,1076,1282,0,0,0,1.5555555555555556,-24,5,42,-1
655,1,1,0,0,0,1371,1179,0,0,0,2.607142857142857,-26,6,23,7
656,1,0,1,0,1,1850,834,0,0,0,0.8095238095238093,15,4,-3,2
657,1,1,0,0,1,5099,2567,1,0,0,4.222222222222222,48,-8,2,2
658,0,0,0,0,0,-933,-636,0,1,0,-1.6666666666666667,-30,20,25,-2
659,0,0,0,0,0,-5089,-1828,0,0,0,-5.555555555555555,-60,2,4,-1
660,1,0,0,0,0,1025,1276,1,1,0,5.75,-42,24,0,-2
661,0,0,0,0,0,-1619,265,0,1,0,-2.458333333333333,48,14,-1,-4
662,1,1,0,0,0,912,-241,1,0,0,1.5714285714285714,0,-25,-4,0
