,blueWins,blueFirstBlood,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff,redDragons,redHeralds,redTowersDestroyed,blueKDADiff,blueCSDiff,blueJGCSDiff,blueWardDiff,blueDestWardDiff
332,1,0,0,0,1,482,617,1,0,0,-1.114285714285714,18,-10,12,3
333,1,1,0,0,0,-842,-711,1,0,0,-1.65,-11,24,-7,2
334,0,1,1,0,0,363,-1888,0,1,0,2.5555555555555554,-8,-47,-15,1
335,1,0,1,1,0,1212,2099,0,0,0,1.3,15,3,26,0
336,0,0,0,0,0,-1396,-92,1,0,0,-2.357142857142857,-36,15,7,-6
337,1,1,0,0,0,-3056,-2938,1,0,0,-3.138888888888889,4,-24,-25,-2
338,0,0,0,0,0,-975,334,1,0,0,-8.0,37,16,0,0
339,1,1,1,1,0,3574,1210,0,0,0,1.7916666666666667,55,7,-8,4
340,0,0,0,0,0,-4962,-2312,0,1,0,-6.0576923076923075,-67,10,1,-1
341,0,0,1,0,0,-1964,-1415,0,1,0,-0.875,-35,-3,36,0
342,1,0,1,0,0,4620,2871,0,0,0,11.944444444444445,83,-5,0,3
343,0,0,0,0,0,-6754,-5726,0,0,1,-5.5227272727272725,-83,-16,-1,-2
344,1,0,0,1,0,1507,1667,0,0,0,0.75,38,1,-14,0
345,1,1,0,0,0,975,659,0,0,0,1.7222222222222223,-23,8,-9,2
346,1,0,1,0,0,-2018,-1345,0,0,0,-2.9444444444444446,40,-31,3,-1
347,1,1,0,0,0,3828,2549,1,0,0,5.0,24,16,2,-2
348,1,0,1,1,1,1389,490,0,0,0,0.9333333333333333,17,-19,20,0
349,1,0,1,0,0,-158,-688,0,0,0,1.4,-26,-21,77,-2
350,0,1,1,0,0,-1966,263,0,0,0,-3.8095238095238098,0,6,-2,-1
351,1,0,0,0,0,884,1028,1,0,0,0.8333333333333335,30,20,-1,2
352,1,1,0,0,0,-2262,-668,0,0,0,-5.375,20,-6,20,0
353,1,1,1,1,0,3249,1410,0,0,0,9.125,-15,-5,3,3
354,1,1,0,0,0,-2111,-1573,0,1,0,-1.4,-2,-11,1,2
355,0,1,0,0,0,-1320,-687,0,1,0,-2.225,36,-4,-13,4
356,0,0,0,0,0,-215,155,0,0,0,-0.7,-37,20,-1,2
357,1,1,1,0,0,3115,2163,0,0,0,17.0,-18,-28,23,2
358,0,0,0,0,0,-645,426,0,0,0,2.4333333333333336,-41,-10,0,0
359,1,1,0,1,2,8977,5411,0,0,0,15.115384615384615,96,-12,-32,9
360,0,1,0,0,0,-2519,-1095,0,0,0,-5.0,-2,-14,-6,0
361,0,0,1,0,0,-1906,-1476,0,1,0,-1.4583333333333335,-54,9,4,-3
362,0,1,0,0,0,-967,-1216,1,0,0,-2.75,20,-1,29,-5
363,0,1,1,0,0,1928,1297,0,0,0,2.533333333333333,-1,5,1,1
364,0,0,0,0,0,-2109,-1475,1,0,0,-4.523809523809524,4,-3,-4,-2
365,1,1,1,0,0,3941,3044,0,0,0,2.0595238095238093,32,23,0,1
366,1,1,1,0,0,-1293,-713,0,0,0,0.0,-57,12,5,0
367,0,1,1,0,0,-973,-2691,0,0,0,-0.11111111111111116,-14,-19,-3,0
368,1,0,1,0,0,1076,1282,0,0,0,1.5555555555555556,-24,5,42,-1
369,1,1,0,0,0,763,1019,1,0,0,0.8285714285714285,30,-5,-64,0
370,1,1,1,0,0,917,-90,0,0,0,1.4,-8,9,4,1
371,1,1,1,1,0,-884,-471,0,0,0,0.33333333333333326,18,-20,-2,1
372,0,0,0,0,0,1033,372,0,0,0,1.1666666666666665,21,0,3,-1
373,1,1,1,0,0,2711,1821,0,0,0,5.166666666666667,18,0,0,-4
374,0,1,1,0,0,-577,-2221,0,0,0,1.4583333333333335,-13,-32,6,-2
375,0,0,0,0,0,-3315,-1641,0,1,0,-2.4222222222222225,-8,-12,3,-3
376,1,1,0,0,0,447,1096,1,0,0,1.261904761904762,2,4,-106,5
377,1,1,1,0,0,-800,72,0,0,0,-0.20000000000000018,-16,16,-2,0
378,1,1,1,0,0,4899,2415,0,0,0,6.011764705882353,34,-21,1,1
379,1,1,1,0,0,2805,2754,0,0,0,7.666666666666667,-6,19,-11,-3
380,1,1,0,0,0,875,-391,0,0,0,-1.0,17,-15,4,-1
381,0,1,0,0,0,-821,-2540,1,0,0,-2.3333333333333335,-11,-31,-28,1
382,0,1,0,0,0,-1211,-2257,0,1,0,-0.8035714285714284,-37,-4,-17,1
383,1,0,0,1,0,545,1033,1,0,0,0.23611111111111116,29,16,3,-2
384,1,0,0,0,0,-114,1359,1,0,0,-0.9305555555555556,1,-10,21,1
385,1,1,0,0,0,4377,1719,0,0,0,7.75,3,8,-1,1
386,1,1,1,1,0,855,2880,0,0,0,0.9333333333333336,41,9,-2,-2
387,1,0,0,0,0,-2513,-2247,1,0,0,-5.0,-8,11,-1,1
388,0,1,0,0,0,-4523,-3729,1,0,0,-5.444444444444445,-50,-23,-6,1
389,0,0,0,1,0,-1219,-759,1,0,0,-1.5333333333333334,-18,-11,-92,-4
390,1,0,0,0,0,-839,63,1,0,0,-3.25,4,0,0,-1
391,0,0,1,0,0,-2497,-1239,0,0,0,-4.1,-12,-8,90,-2
392,0,1,1,0,0,-2153,-2348,0,0,0,-1.6071428571428572,-4,-40,22,-1
393,0,0,1,1,0,-2363,-2144,0,0,0,-6.3,-18,0,5,-1
394,0,0,1,0,0,-1605,237,0,0,0,-5.0,-14,21,-9,1
395,1,0,1,0,0,2976,1300,0,0,0,2.166666666666667,43,8,1,1
396,0,0,0,0,0,-4097,-1658,0,0,0,-12.833333333333334,-18,-12,-19,-1
397,0,0,0,0,0,-5525,-5585,0,0,0,-18.727272727272727,-58,-6,4,-1
398,0,1,0,0,0,1740,929,1,0,0,0.9583333333333335,32,8,-2,0
399,0,0,0,0,0,-546,760,1,1,0,-1.4666666666666666,-3,-8,-3,2
400,0,1,0,1,0,-389,226,1,0,0,-0.6785714285714284,-1,4,-1,-2
401,1,0,0,0,0,-541,546,1,0,0,0.0,-26,-2,0,-2
402,0,0,0,0,0,-2695,-152,0,0,0,-6.041666666666667,13,4,-1,1
403,0,0,1,0,0,-1538,-320,0,0,0,-2.1,16,-4,39,-3
404,1,0,0,0,0,-27,394,1,0,0,-0.5499999999999998,20,16,-5,2
405,0,0,0,0,0,-951,-546,1,0,0,0.0,3,-12,-30,-3
406,0,1,1,0,0,-1640,-907,0,0,0,-2.275,-39,12,20,3
407,0,0,1,0,0,-1350,-1765,0,0,0,-0.8333333333333335,-8,-3,6,-2
408,1,1,0,1,0,269,480,0,0,0,-0.19999999999999996,25,-4,5,-1
409,0,1,1,0,0,760,995,0,0,0,0.7666666666666668,-7,34,-19,0
410,1,1,1,0,0,3781,1725,0,0,0,7.212121212121213,2,7,3,2
411,1,0,0,0,0,-866,388,1,0,0,0.3999999999999999,-45,5,28,-11
412,0,1,0,0,0,497,-743,0,0,0,2.1333333333333337,-18,-15,24,0
413,1,0,0,0,0,-542,-254,1,1,0,-1.0952380952380951,-16,3,1,-2
414,0,0,1,0,0,-2550,-1985,0,0,0,-0.8333333333333333,-36,-4,-1,2
415,0,0,0,0,0,1127,1908,1,0,0,1.4583333333333335,22,0,4,1
416,0,0,1,0,0,-438,-778,0,0,0,-1.5666666666666664,41,-7,-33,2
417,0,1,1,1,0,-1247,400,0,0,1,0.8571428571428572,-1,-5,29,-1
418,1,1,1,0,0,-447,-2127,0,0,0,0.22222222222222232,4,12,-21,-1
419,0,0,1,0,0,-108,-914,0,1,0,-0.9999999999999998,12,-6,-25,0
420,1,0,1,0,0,2402,2023,0,0,0,22.75,-37,20,-3,0
421,0,0,1,1,0,1184,1807,0,0,0,1.4571428571428573,47,-9,-28,-2
422,0,1,0,0,0,1470,1240,1,0,0,1.298701298701299,-1,-12,7,-1
423,1,1,1,0,0,-1896,-2216,0,0,0,-3.0,-21,-11,1,-3
424,0,0,1,0,0,-4269,-3208,0,0,1,-3.2857142857142856,-39,0,-3,-1
425,1,1,0,0,0,2063,2131,1,0,0,1.8888888888888888,18,9,-21,-2
426,1,1,0,1,0,-206,-363,1,0,0,0.38095238095238093,-24,21,40,1
427,1,1,1,1,0,-987,-741,0,0,0,-1.015873015873016,14,6,-3,0
428,1,1,1,1,1,1895,-224,0,0,0,-0.5666666666666667,36,1,4,1
429,0,0,0,1,0,-2634,-1282,1,0,0,-14.666666666666666,-12,-18,18,0
430,0,0,0,0,0,-3279,-1466,1,0,0,-6.083333333333333,-29,-5,1,-1
431,0,0,1,0,0,-401,-439,0,0,0,0.8333333333333335,-24,3,-26,0
432,1,1,1,1,0,-643,-1199,0,0,0,-0.9999999999999998,-31,-7,14,-1
433,0,0,0,0,0,-2416,-1877,1,0,0,-1.4285714285714286,-51,-15,9,1
434,1,1,1,0,0,1782,1959,0,1,0,1.9166666666666665,40,18,3,0
435,1,1,1,1,0,134,-144,0,0,0,3.0,-18,-4,-1,-2
436,0,1,1,0,0,-609,-504,0,0,0,-0.666666666666667,-19,-4,-3,-1
437,0,0,0,0,0,-579,-379,1,0,0,-2.0,-5,12,-20,-4
438,1,0,0,0,0,3036,1766,1,0,0,5.5,-20,12,1,-2
439,0,0,0,1,0,-1079,252,1,0,0,-0.7045454545454546,-27,-8,1,-2
440,0,1,0,0,0,1179,-675,0,0,0,0.22222222222222232,-11,11,0,-2
441,0,1,1,0,0,2957,1677,0,0,0,2.75,34,11,-2,-1
442,0,0,0,0,0,-360,-1748,0,1,0,0.6666666666666667,-12,-9,-8,1
443,0,1,0,0,0,-210,-130,0,1,0,-0.7619047619047621,-25,11,-4,1
444,0,0,0,0,0,-689,-1668,1,0,0,-0.8285714285714285,6,-19,-2,1
445,0,1,1,0,0,611,290,0,0,0,6.428571428571429,-22,-9,-4,4
446,0,0,0,0,0,-808,-1655,0,0,0,0.3999999999999999,-35,12,-22,-5
447,0,1,0,0,0,474,-775,0,0,0,-1.0476190476190477,38,-11,5,1
448,0,0,0,0,0,1883,973,0,0,0,2.857142857142857,21,-14,0,3
449,1,1,1,0,0,924,1282,0,1,0,1.0,26,16,0,1
450,1,0,1,0,0,243,-276,0,0,0,2.142857142857143,-53,5,17,-1
451,0,1,1,1,0,851,327,0,0,0,-0.2333333333333334,11,11,-8,3
452,1,0,1,0,0,1139,1170,0,0,0,0.9191919191919189,3,1,3,4
453,1,0,1,0,0,3096,2404,0,0,0,7.833333333333334,14,-5,-130,-2
454,0,0,0,0,0,-2884,-3321,1,0,0,-11.714285714285714,-24,-23,45,1
455,0,0,0,0,0,-6185,-2328,1,0,1,-6.7625,-14,10,54,-4
456,1,0,0,0,0,-394,1166,0,0,0,0.0,-9,19,15,1
457,0,0,0,0,0,-1182,-2730,1,0,0,1.7714285714285716,-17,-50,-15,-1
458,1,1,0,0,0,2098,2184,1,1,0,4.142857142857143,-3,7,40,2
459,1,0,1,1,0,2199,1291,0,0,0,2.644444444444445,7,16,1,3
460,1,0,0,0,0,-779,-1837,0,0,0,0.6000000000000001,-20,-28,-14,1
461,0,1,1,0,0,1326,351,0,0,0,1.03030303030303,15,2,5,0
462,0,1,1,0,0,-3991,-3529,0,0,0,-1.4500000000000002,-64,-22,-21,2
463,1,1,0,0,1,2666,400,0,1,0,2.075,15,-9,1,1
464,1,0,0,1,0,-361,671,1,0,0,0.3500000000000001,-17,4,-5,-1
465,1,0,1,1,0,-404,-419,0,0,0,-1.6,-8,8,-21,-1
466,1,0,1,0,0,402,1641,0,0,0,1.625,-10,0,-2,0
467,1,1,0,0,0,-714,233,1,0,0,-3.5,23,-8,-6,3
468,0,0,0,0,0,-2793,83,0,1,0,-3.2,-15,1,-10,3
469,1,0,0,0,0,-1516,-441,1,0,0,1.8333333333333335,-52,-15,33,-3
470,1,1,1,0,0,2708,682,0,0,0,3.7818181818181813,-7,-7,0,-3
471,0,0,0,0,0,-3051,-2114,1,1,1,-8.0,-18,4,-7,-4
472,1,1,0,0,0,3469,3684,1,0,0,3.116666666666667,44,-11,1,1
473,0,1,1,1,0,-365,-267,0,0,0,0.9285714285714286,-20,14,27,0
474,0,0,0,0,0,-152,16,0,0,0,-0.25,4,15,-17,0
475,1,1,1,1,0,3049,1511,0,0,0,5.041666666666667,1,5,0,-2
476,1,1,0,1,0,2577,2592,1,0,0,2.083333333333333,25,22,-4,3
477,1,1,1,0,0,2410,1034,0,0,0,8.277777777777779,-14,-15,11,3
478,1,1,1,1,0,1634,546,0,0,0,1.25,-22,35,-1,-1
479,1,1,1,1,0,-1063,63,0,0,0,0.0,-22,-3,21,3
480,0,0,0,0,0,77,-875,1,0,0,-0.75,-18,-8,0,0
481,1,1,1,0,0,3082,3200,0,1,0,4.861111111111111,60,4,1,0
482,1,1,1,1,1,4751,641,0,0,0,14.833333333333334,51,-8,2,4
483,1,0,1,0,0,3072,3561,0,0,0,2.6607142857142856,50,15,21,1
484,1,1,0,0,0,2818,1675,0,0,0,3.707692307692308,5,-12,0,0
485,0,0,0,0,0,-814,-374,0,1,0,-0.5,-6,-3,-2,2
486,1,1,1,0,0,6950,3536,0,0,0,8.1,52,-5,-1,2
487,1,1,1,0,0,-2748,-2417,0,1,0,-4.285714285714286,20,-7,0,1
488,0,0,1,0,0,864,898,0,0,0,1.8,-23,11,-3,0
489,0,1,0,1,0,-153,79,1,0,0,-0.8333333333333333,13,1,92,-3
490,0,0,0,1,0,-1845,-606,1,0,0,-4.125,14,-4,41,1
491,1,1,0,0,0,173,461,1,0,0,-2.25,17,0,-5,2
492,0,1,0,0,0,1471,187,0,0,0,6.333333333333333,50,-5,0,-2
493,0,0,0,0,0,-950,-1785,0,0,0,-10.6,14,13,-7,3
494,1,1,1,0,1,2394,-1292,0,0,0,7.875,1,-52,-12,-5
495,1,0,1,0,0,1576,1573,0,0,0,2.392857142857143,30,-5,-1,5
496,1,1,0,0,0,329,1704,1,0,0,-0.4666666666666668,11,4,7,0
497,1,0,0,1,0,-1964,-963,0,0,0,1.65,-63,-28,6,-1
498,0,1,1,1,0,1935,162,0,0,0,0.75,17,-30,-3,-1
499,0,0,1,0,0,60,323,0,0,0,0.5999999999999999,-18,-9,8,0
500,0,1,0,0,0,-1656,-1832,0,0,0,-1.0,-47,-11,2,-1
501,0,1,0,0,0,-519,-643,1,1,0,-0.6785714285714284,-27,8,-1,-2
502,0,1,0,0,0,-5162,-3610,0,0,1,-28.8,30,2,-6,2
503,0,0,1,0,0,-2468,-2552,0,1,0,-0.4583333333333335,-23,-21,3,0
504,1,0,0,0,0,192,88,1,1,0,-1.0,-16,5,-26,-2
505,1,1,0,1,0,2068,1158,0,0,0,1.75,37,-14,26,2
506,0,1,0,0,0,-290,-1061,1,0,0,-0.3999999999999999,-10,13,-1,0
507,1,1,0,0,0,3129,1416,1,0,0,5.071428571428571,34,-8,0,1
508,0,0,0,0,0,-1758,-2010,1,0,0,-1.75,-5,-9,-4,3
509,1,0,0,0,0,-844,139,1,0,0,0.3999999999999999,2,-14,-4,0
510,1,1,1,1,0,1917,1186,0,0,0,2.9,-3,32,66,-1
511,0,0,0,0,0,-1281,-525,0,0,0,0.19999999999999996,-32,-19,-21,5
512,0,1,0,0,0,-1412,-768,0,0,0,-1.0833333333333335,-27,5,98,2
513,1,0,0,1,0,832,1330,1,0,0,-1.1666666666666665,64,22,28,0
514,1,1,0,1,0,-483,-427,1,0,0,-0.25,-3,-4,-18,0
515,1,0,0,0,0,533,1451,0,1,0,-1.1190476190476193,-26,20,1,1
516,0,0,1,1,0,-819,-1829,0,0,0,0.8333333333333335,-12,-6,4,-1
517,1,1,1,0,0,-2035,-1237,0,0,0,-2.5,-23,-12,-2,1
518,0,0,0,0,0,-3385,-2980,1,1,0,-6.166666666666667,-19,-3,9,0
519,0,1,0,1,0,-904,-178,0,0,0,1.1,-41,-3,-66,0
520,1,1,0,0,0,-417,81,1,0,0,-0.2678571428571428,-13,-7,-27,0
521,0,0,0,1,0,409,1405,1,0,0,4.5,-19,5,-1,-3
522,0,0,0,0,0,-1360,-1561,1,0,0,-1.6,-45,-13,-6,0
523,0,1,0,0,0,-2185,-2444,0,0,0,-5.222222222222222,34,-12,3,0
524,0,1,0,0,0,-2701,-2275,0,0,0,-1.1666666666666667,0,-12,0,-2
525,1,0,0,1,0,1942,1658,1,0,0,3.25,-31,3,-5,1
526,0,0,0,0,0,-915,-1035,0,0,0,-3.0,-11,-17,-18,1
527,0,0,1,0,0,-3839,-3318,0,1,0,-14.875,-13,-7,103,2
528,1,1,0,0,0,3170,1984,0,0,0,3.388888888888889,61,-15,-24,0
529,1,1,0,0,0,1394,1368,0,0,0,6.166666666666667,20,-12,-8,0
530,0,1,1,0,0,-1138,-1025,0,0,0,-2.4642857142857144,-3,16,7,-16
531,1,1,1,0,0,1672,1341,0,0,0,1.6190476190476188,10,9,2,0
532,1,1,1,1,1,3802,1762,0,0,0,3.5999999999999996,13,-12,-10,1
533,0,0,0,0,1,-833,-1786,0,1,0,-2.033333333333333,-10,-9,-35,-2
534,0,0,0,0,0,-1603,-1406,1,1,0,-0.01818181818181852,-62,-10,-3,3
535,0,0,1,0,0,-2268,-1810,0,0,0,-2.75,-42,6,-13,-1
536,1,1,1,0,0,11,64,0,0,0,1.166666666666667,7,7,11,4
537,1,0,1,0,0,-243,-465,0,0,0,1.9166666666666665,-40,-4,-4,2
538,1,1,1,0,0,5525,3467,0,0,0,9.727272727272727,26,0,8,-1
539,1,0,0,0,0,479,929,1,0,0,3.125,-40,-10,-3,-1
540,0,0,0,0,0,-1025,-1767,0,0,0,-1.15,-36,0,-2,0
541,1,0,1,0,0,3973,3481,0,0,0,3.761904761904762,45,16,1,3
542,0,1,0,1,0,-622,-1278,1,0,0,-4.5,-7,-6,-5,2
543,0,1,0,0,0,260,-108,0,0,0,-0.25,26,-18,-1,-3
544,1,1,0,0,0,-755,-1590,1,0,0,-1.8333333333333335,-21,-8,35,2
545,1,0,1,0,0,1824,1556,0,0,0,3.05952380952381,-7,13,-2,3
546,0,0,1,0,0,120,-1254,0,0,0,-0.5714285714285714,13,0,-6,6
547,1,1,0,0,0,911,713,1,0,0,2.25,36,-16,-3,2
548,0,0,1,0,0,993,783,0,0,0,3.466666666666667,-6,0,2,-1
549,0,0,1,1,0,1295,435,0,0,0,0.6428571428571428,-19,12,-27,-1
550,1,0,0,0,0,-1020,493,0,0,0,-1.8888888888888888,11,9,15,0
551,1,0,0,1,0,-177,-113,1,0,0,-0.2142857142857144,29,-4,1,0
552,1,0,0,0,0,-941,-1717,0,0,0,-0.8888888888888888,6,2,2,0
553,0,1,0,0,0,-4625,-3193,0,0,0,-4.45,-45,-9,2,-1
554,0,0,0,0,0,-4785,-3317,1,0,0,-6.333333333333333,-21,-13,-17,0
555,1,1,0,0,1,2197,1516,0,0,0,-0.6000000000000001,14,15,-2,-1
556,1,1,0,1,0,1477,691,0,0,0,1.7222222222222223,-5,3,5,0
557,1,0,1,0,0,-812,-202,0,0,0,-0.875,-15,10,2,-1
558,0,1,0,0,0,-154,-193,0,1,0,-0.6666666666666665,-3,1,0,1
559,1,0,1,0,0,1717,775,0,1,0,1.2222222222222223,8,20,6,1
560,0,0,1,0,0,-4095,-3017,0,0,0,-6.071428571428571,-72,23,-6,0
561,1,0,0,1,0,2207,2836,1,0,0,3.142857142857143,23,-7,0,0
562,1,0,1,0,0,1143,1251,0,0,0,3.9523809523809526,22,-16,5,1
563,1,1,0,0,0,2273,1714,0,0,0,1.9,-13,22,2,1
564,0,1,0,0,0,1201,-46,1,0,0,2.75,-15,-28,-2,2
565,1,0,0,1,0,832,-504,1,0,0,0.4444444444444444,26,-8,21,2
566,0,0,0,1,0,-276,179,0,0,0,-1.2999999999999998,33,3,-2,-1
567,1,1,1,1,1,2435,894,0,0,0,-0.19999999999999996,28,13,-6,6
568,1,0,0,0,0,-677,-67,1,0,0,0.0,-24,4,24,-3
569,1,0,1,0,0,1245,686,0,0,0,3.0,16,-18,1,-1
570,1,0,0,1,0,2405,3251,1,0,0,4.2727272727272725,14,0,-3,-1
571,1,0,1,0,0,-462,542,0,0,0,-1.45,-27,11,1,1
572,1,0,0,0,0,-4559,-1851,1,0,0,-7.5,-53,6,-3,-2
573,0,0,1,1,0,-780,63,0,0,0,-1.1,11,-8,-11,0
574,1,0,0,0,0,1224,625,1,1,0,0.023809523809523947,13,-4,-1,0
575,0,0,0,0,0,-3643,-3628,1,0,0,-8.433333333333334,-28,-19,6,1
576,0,0,0,0,0,-2723,-1062,1,0,0,-6.0,3,-9,-3,2
577,0,1,0,0,0,-2880,-2174,0,0,0,-0.9743589743589742,-23,-17,6,-1
578,0,0,0,0,0,-1454,-616,0,0,0,-2.8333333333333335,41,-4,-24,-2
579,0,0,0,0,0,1004,1446,1,0,0,2.0571428571428574,9,15,0,0
580,0,1,1,0,0,3987,3310,0,0,0,3.1136363636363638,63,15,1,1
581,0,0,0,0,0,-1769,-1859,1,0,0,-3.3499999999999996,30,-39,-1,-4
582,1,1,0,1,0,-1685,-2902,0,0,0,-3.333333333333333,-26,-11,-6,0
583,0,0,0,0,0,-2020,-2716,0,0,0,-1.1071428571428572,-48,-14,-4,1
584,0,0,1,0,0,-2169,-1630,0,0,0,-3.3333333333333335,-26,42,-1,0
585,0,0,1,0,0,1131,1518,0,0,0,4.80952380952381,-2,-17,-1,0
586,0,0,1,0,0,-2572,-2642,0,1,0,-4.472222222222222,16,-16,-14,4
587,0,0,0,0,0,1716,1970,0,0,0,3.25,36,4,0,1
588,1,0,1,1,1,1726,-196,0,0,0,-1.0833333333333333,29,-3,-60,-2
589,0,1,0,1,0,1909,1010,1,0,0,2.1,9,-12,36,-1
590,0,0,0,0,0,-741,-637,1,0,0,-1.9166666666666665,-13,1,-1,-2
591,0,0,0,0,0,1998,572,0,0,0,2.933333333333333,-6,-9,3,0
592,1,1,0,0,0,1206,968,0,0,0,0.5333333333333334,6,21,-19,0
593,1,1,0,0,0,2994,2952,1,0,0,2.404761904761905,39,5,17,-2
594,0,1,1,0,0,31,-741,0,1,0,0.7083333333333335,-15,-16,-2,0
595,0,0,0,1,0,-4432,-3639,1,0,0,-5.931818181818182,-9,-33,62,-1
596,0,0,0,0,0,-2859,143,0,0,0,-1.45,-69,3,0,0
597,0,1,0,0,0,4253,2731,1,1,0,3.1,38,-1,24,3
598,1,1,1,0,0,4692,3644,0,0,0,3.3,23,47,-1,2
599,0,0,0,0,0,-3596,-2738,0,1,1,-4.041666666666667,-25,-13,65,-3
600,0,1,0,0,0,-329,-230,0,0,0,-0.2999999999999998,-24,13,5,-1
601,1,0,0,0,0,1937,2816,0,0,0,4.1,5,4,-25,1
602,0,1,0,0,0,-2847,-1355,1,1,1,-2.666666666666667,-17,-9,-35,2
603,1,1,1,0,0,1579,1615,0,0,0,-1.238095238095238,22,20,1,0
604,1,0,1,1,1,3917,2196,0,0,0,2.666666666666667,44,7,39,18
605,0,1,1,0,0,-2088,-2153,0,0,0,-3.333333333333333,-3,-12,-11,-1
606,1,0,0,0,0,2135,1254,1,0,0,2.833333333333333,19,4,-42,-1
607,1,1,0,0,0,-29,-781,1,0,0,-0.16666666666666652,37,-14,34,2
608,0,0,0,1,0,-2269,-1078,1,0,0,-7.25,-4,18,-19,-3
609,1,0,1,0,0,3515,2156,0,1,0,14.714285714285714,24,2,-2,2
610,0,1,0,1,0,-355,-1775,0,0,0,0.07142857142857162,23,-19,5,0
611,1,1,1,1,0,3691,2805,0,0,0,5.666666666666666,54,8,5,2
612,1,1,1,1,0,1723,1090,0,0,0,3.5,14,-3,1,2
613,1,1,0,0,0,-145,850,1,0,0,3.7,-65,0,-5,-2
614,0,1,0,1,0,-313,-701,1,0,0,0.6666666666666665,-10,-6,3,1
615,1,0,1,0,0,3330,3501,0,0,0,7.538461538461538,5,-2,-2,2
616,1,1,1,0,0,-2414,-3087,0,0,1,0.0,-43,0,-26,12
617,0,0,1,0,0,-218,-840,0,0,0,0.2857142857142856,-16,-30,26,-7
618,0,0,0,0,0,-3380,-2659,0,0,0,-6.878787878787879,9,-6,-27,14
619,0,0,1,0,0,-399,-1348,0,0,0,-0.6349206349206349,-3,4,35,0
620,1,1,1,0,0,2247,1668,0,0,0,4.222222222222222,-1,10,-3,3
621,0,1,1,0,0,-599,-288,0,0,0,-0.5333333333333334,-10,-2,-2,3
622,1,1,0,1,0,3211,3640,0,0,0,3.7538461538461534,12,11,0,2
623,1,1,1,0,0,4932,3923,0,0,0,6.916666666666666,34,3,-26,12
624,1,0,0,1,0,-1925,-904,0,0,0,-0.7000000000000002,-55,-14,4,-1
625,0,1,0,0,0,-944,-556,1,0,0,-2.4583333333333335,26,-8,-17,-2
626,0,1,1,0,0,1759,1710,0,1,0,0.33333333333333326,31,20,-45,1
627,0,0,0,0,0,-7079,-4936,1,0,0,-34.857142857142854,-35,-35,28,-2
628,0,0,1,0,0,786,1155,0,0,0,1.7333333333333334,6,3,2,2
629,0,1,0,0,0,-1711,-1406,1,0,0,-1.5,-19,-16,5,-1
630,0,0,0,0,0,-5142,-3023,1,0,0,-8.083333333333332,-25,-23,-2,-2
631,1,1,0,1,0,4184,3694,0,0,0,8.282051282051281,47,-2,-22,0
632,1,1,1,0,0,-3134,-2772,0,0,0,-1.8,-22,1,19,0
633,1,1,0,0,0,2483,2299,1,0,0,4.476190476190476,42,-6,-27,1
634,0,0,0,0,0,-1957,-963,1,1,0,-4.090909090909091,44,-12,-3,2
635,1,1,0,1,0,2350,2705,1,0,0,7.444444444444445,-16,-22,4,0
636,1,1,1,0,0,-189,-709,0,0,0,-0.8500000000000001,3,12,2,1
637,1,0,0,0,0,-2611,-1375,1,0,1,-2.2857142857142856,-11,-9,-40,0
638,0,0,1,0,0,-355,-126,0,0,0,-2.0,15,21,-7,2
639,0,1,0,0,0,-1624,-3004,0,0,0,-2.6153846153846154,-29,12,-8,1
640,1,1,0,0,0,-1398,-26,1,0,1,-0.32051282051282026,0,16,-4,0
641,1,1,1,0,0,2296,2033,0,0,0,5.0,15,29,-3,4
642,0,0,0,0,0,-3590,-1683,1,0,0,-2.0549450549450547,-30,-5,-2,3
643,0,1,0,0,0,1153,282,1,0,0,0.023809523809523725,2,7,-1,1
644,0,0,0,0,0,-745,156,1,0,0,1.8333333333333333,-57,2,1,-3
645,0,1,0,0,0,-870,-1348,1,0,0,0.125,-27,-13,-17,3
646,0,0,1,0,0,-1787,-1135,0,0,0,-8.2,-4,4,-5,0
647,1,1,0,1,0,1546,61,0,0,0,2.625,-8,-16,-9,5
648,1,0,0,0,0,1714,1487,0,1,0,2.4,36,12,28,-6
649,1,0,0,0,0,-2922,-2165,1,0,0,-1.5,-74,19,7,-3
650,1,0,0,0,0,-1473,-29,1,0,0,-10.0,0,11,20,1
651,0,1,0,0,0,-750,-906,1,0,0,-0.33333333333333326,-22,-20,4,-1
652,1,0,0,0,0,561,740,0,0,0,2.466666666666667,0,1,2,1
653,1,1,0,1,0,2690,2444,1,0,0,3.75,4,-4,2,0
654,1,1,0,0,0,-130,-624,1,0,0,-2.428571428571429,2,7,-1,-1
655,0,0,1,1,0,1481,528,0,0,0,6.333333333333333,29,-15,0,-1
656,1,0,1,1,0,402,890,0,0,0,2.466666666666667,-18,9,12,-1
657,0,0,0,0,0,760,521,0,0,0,1.7142857142857142,-26,4,2,-1
658,1,0,1,0,0,878,2182,0,0,0,0.8909090909090907,10,34,1,0
659,1,1,1,0,0,2120,2142,0,0,0,1.3777777777777778,48,8,81,4
660,1,1,0,1,0,1339,614,1,0,0,-0.033333333333333215,-5,12,-33,6
661,1,1,1,0,0,1578,495,0,0,0,1.5000000000000002,-5,8,2,1
662,0,0,0,0,0,-4,-139,0,0,0,0.14285714285714302,39,-23,3,4
663,1,0,0,0,0,-1611,97,0,0,0,-4.5,-19,5,-22,-5
